flowtime, sM2R1, sM2R2, sM2R3, sM2R4, sM2R5, sM2R6, sM2R7, sM2R8, sM2R9, sM2R10, sM2R11, sM2R12, sM2R13, sM2R14, sM2R15, sM2R16, sM2R17, sM2R18, sM2R19, sM2R20
0.0, 1.0205130521571968, 1.382951411462051, 0.5225899045631542, 0.6044890608229768, 0.09417377676714063, 0.09428299390688835, 0.09416770299989649, 0.23589967911428192, 0.44930156876315025, 0.10996659527179908, 0.9405724759074178, 0.11675210288117366, 1.0285569981444265, 0.338153491638809, 0.10010668902317123, 0.12895564899761144, 0.6472672733999577, 0.103499846908281, 0.10519367355548047, 0.6830426878349108
0.1, 0.16717459351428438, 0.2121824367617717, 0.11624010993508245, 0.12369589120686934, 0.07683838353535302, 0.07676902427261277, 0.0768527212136909, 0.08943996949611452, 0.11087030809316972, 0.07855285205315593, 0.15691048676590308, 0.07882415316099733, 0.17098804691415936, 0.09843552365337563, 0.07775071892684358, 0.07966715572635488, 0.12395135944319197, 0.07804745486495418, 0.07760513893427133, 0.1283790743062948
0.2, 0.09326498066728803, 0.10423032325459061, 0.07947342108542893, 0.08090752173032846, 0.06962344807636676, 0.06957159344147174, 0.06961993729289896, 0.0725742843821466, 0.07843559505044172, 0.07021136076161316, 0.09113629889270837, 0.07010322418616283, 0.09583696151968983, 0.07470869814948149, 0.07005827958408335, 0.0702610831778342, 0.07997360476939457, 0.07009692309164132, 0.06975134898717417, 0.08156765059734868
0.3, 0.07623408411090482, 0.08065758279026282, 0.06965682130805975, 0.06988402790762131, 0.06510098926700962, 0.06506306547563784, 0.06509137938583562, 0.0663316736143332, 0.06917079861991002, 0.06544420923377126, 0.07565093091607283, 0.06532112734199498, 0.07824717195862702, 0.06718669741893638, 0.0653979900219872, 0.06534751560009903, 0.06929943960943885, 0.06539340053761623, 0.06513551144774196, 0.07026327292009812
0.4, 0.0686256731535381, 0.07110571100236565, 0.0646259597198769, 0.06446115953379211, 0.061807196490967206, 0.06177915713529934, 0.06179513558736787, 0.06250246446707727, 0.06424310438058568, 0.062046105634755204, 0.0685166023884319, 0.061950591530635465, 0.07023786995501849, 0.06291765969681423, 0.06203304548161913, 0.06191941136168185, 0.06421000860974178, 0.06201813931236197, 0.061820545590733786, 0.06488583602876355
0.5, 0.06395545741083618, 0.06560724924808742, 0.06126675758247089, 0.06094725636910352, 0.05930358912111757, 0.05928289268108608, 0.059290478713887665, 0.059760095393416944, 0.06091722249159424, 0.059480103596143294, 0.06402310569373781, 0.059412150032103934, 0.06526311757324324, 0.05995445654576675, 0.05948247822322784, 0.05934879877399365, 0.06092894378637226, 0.059464325211771994, 0.05931102114620773, 0.06143163706252379
0.6, 0.06072832206484634, 0.06192790888714654, 0.05882279266857593, 0.058440918362350255, 0.057376164230961035, 0.05736102324246956, 0.05736272346153402, 0.0577039792028813, 0.05849482910052535, 0.05751044684669135, 0.0608558607505701, 0.05746415809509224, 0.061803185603133796, 0.05776678606149538, 0.057521024980375215, 0.05738234217690009, 0.058579357799660996, 0.05750174904708113, 0.057382001277026876, 0.05896792130419165
0.7, 0.05838949935421158, 0.05930592000910472, 0.05698902388132869, 0.05658614787042919, 0.05588419377792703, 0.05587328290846797, 0.0558708505912376, 0.056135599689746046, 0.05668018770043551, 0.055988557571565165, 0.058525291084636985, 0.05595825871447556, 0.059285404961333395, 0.05611497576140331, 0.056003433118836654, 0.05586641494184097, 0.05682957153106379, 0.05598386485595541, 0.05588982576895684, 0.05713901061450244
0.8, 0.05665168876730921, 0.05737770643906178, 0.05559248100319982, 0.05518855296280764, 0.05472475347843347, 0.0547170732734664, 0.05471177383681132, 0.05492806471021597, 0.05530141596996439, 0.05480747636924409, 0.056773636731652005, 0.05478861419844545, 0.057409183408980595, 0.05485346769719759, 0.0548243266307568, 0.05469216499194617, 0.05550129877764257, 0.054804833448835695, 0.054730590133433975, 0.05575362636513357
0.9, 0.05533882071447344, 0.05593164012683316, 0.05451848304387988, 0.05412345947865957, 0.053820215574970756, 0.05381500795884938, 0.05380776321905458, 0.0539919009390388, 0.05424374567735608, 0.05388710194731731, 0.05543917265008812, 0.05387619606881906, 0.05598860509835833, 0.05388237531635606, 0.053904506908439724, 0.053778676766147754, 0.054480334390627945, 0.05388525418755342, 0.053826307474901004, 0.05468999682141444
